movieId,title,genres,poster
4339,Von Ryan's Express (1965),Action|Adventure|Drama|War,./static/Pictures/Von Ryan's Express (1965).jpeg
4340,"Animal, The (2001)",Comedy,"./static/Pictures/Animal, The (2001).jpeg"
4342,Big Eden (2000),Drama|Romance,./static/Pictures/Big Eden (2000).jpeg
4343,Evolution (2001),Comedy|Sci-Fi,./static/Pictures/Evolution (2001).jpeg
4344,Swordfish (2001),Action|Crime|Drama,./static/Pictures/Swordfish (2001).jpeg
4345,"Anniversary Party, The (2001)",Drama,"./static/Pictures/Anniversary Party, The (2001).jpeg"
4347,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama,./static/Pictures/Divided We Fall (Musíme si pomáhat) (2000).jpeg
4349,Catch-22 (1970),Comedy|War,./static/Pictures/Catch-22 (1970).jpeg
4350,Forgotten Silver (1996),Comedy|Documentary,./static/Pictures/Forgotten Silver (1996).jpeg
4351,Point Break (1991),Action|Crime|Thriller,./static/Pictures/Point Break (1991).jpeg
4353,Uncommon Valor (1983),Action|War,./static/Pictures/Uncommon Valor (1983).jpeg
4354,Unlawful Entry (1992),Crime|Thriller,./static/Pictures/Unlawful Entry (1992).jpeg
4355,Youngblood (1986),Action|Drama,./static/Pictures/Youngblood (1986).jpeg
4356,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance,./static/Pictures/Gentlemen Prefer Blondes (1953).jpeg
4357,How to Marry a Millionaire (1953),Comedy|Drama|Romance,./static/Pictures/How to Marry a Millionaire (1953).jpeg
4359,"Seven Year Itch, The (1955)",Comedy,"./static/Pictures/Seven Year Itch, The (1955).jpeg"
4361,Tootsie (1982),Comedy|Romance,./static/Pictures/Tootsie (1982).jpeg
4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy,./static/Pictures/Atlantis: The Lost Empire (2001).jpeg
4367,Lara Croft: Tomb Raider (2001),Action|Adventure,./static/Pictures/Lara Croft: Tomb Raider (2001).jpeg
4368,Dr. Dolittle 2 (2001),Comedy,./static/Pictures/Dr. Dolittle 2 (2001).jpeg
4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller,"./static/Pictures/Fast and the Furious, The (2001).jpeg"
4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi,./static/Pictures/A.I. Artificial Intelligence (2001).jpeg
4371,Baby Boy (2001),Crime|Drama,./static/Pictures/Baby Boy (2001).jpeg
4372,Crazy/Beautiful (2001),Drama|Romance,./static/Pictures/Crazy/Beautiful (2001).jpeg
4373,Pootie Tang (2001),Comedy,./static/Pictures/Pootie Tang (2001).jpeg
4374,Let It Snow (1999),Comedy|Romance,./static/Pictures/Let It Snow (1999).jpeg
4378,Sexy Beast (2000),Crime|Drama,./static/Pictures/Sexy Beast (2000).jpeg
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance,"./static/Pictures/Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000).jpeg"
4381,"Closet, The (Placard, Le) (2001)",Comedy,"./static/Pictures/Closet, The (Placard, Le) (2001).jpeg"
4383,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller,"./static/Pictures/Crimson Rivers, The (Rivières pourpres, Les) (2000).jpeg"
4384,Lumumba (2000),Drama,./static/Pictures/Lumumba (2000).jpeg
4386,Cats & Dogs (2001),Children|Comedy,./static/Pictures/Cats & Dogs (2001).jpeg
4387,Kiss of the Dragon (2001),Action,./static/Pictures/Kiss of the Dragon (2001).jpeg
4388,Scary Movie 2 (2001),Comedy,./static/Pictures/Scary Movie 2 (2001).jpeg
4389,Lost and Delirious (2001),Drama,./static/Pictures/Lost and Delirious (2001).jpeg
4390,Rape Me (Baise-moi) (2000),Crime|Drama|Thriller,./static/Pictures/Rape Me (Baise-moi) (2000).jpeg
4392,Alice (1990),Comedy|Drama|Fantasy|Romance,./static/Pictures/Alice (1990).jpeg
4393,Another Woman (1988),Drama,./static/Pictures/Another Woman (1988).jpeg
4394,Beach Blanket Bingo (1965),Comedy|Musical,./static/Pictures/Beach Blanket Bingo (1965).jpeg
4395,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime,./static/Pictures/Big Deal on Madonna Street (I Soliti Ignoti) (1958).jpeg
4396,"Cannonball Run, The (1981)",Action|Comedy,"./static/Pictures/Cannonball Run, The (1981).jpeg"
4397,Cannonball Run II (1984),Action|Comedy,./static/Pictures/Cannonball Run II (1984).jpeg
4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",Comedy|Drama,"./static/Pictures/Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964).jpeg"
4402,Dr. Goldfoot and the Bikini Machine (1965),Comedy,./static/Pictures/Dr. Goldfoot and the Bikini Machine (1965).jpeg
4403,"Fall of the House of Usher, The (House of Usher) (1960)",Horror,"./static/Pictures/Fall of the House of Usher, The (House of Usher) (1960).jpeg"
4404,Faust (1926),Drama|Fantasy|Horror,./static/Pictures/Faust (1926).jpeg
4406,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western,"./static/Pictures/Man Who Shot Liberty Valance, The (1962).jpeg"
4407,Salvador (1986),Drama|Thriller|War,./static/Pictures/Salvador (1986).jpeg
4408,September (1987),Drama,./static/Pictures/September (1987).jpeg
4409,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller,./static/Pictures/Shadows and Fog (1991).jpeg
4410,Something Wild (1986),Comedy|Crime|Drama,./static/Pictures/Something Wild (1986).jpeg
4412,"Thing with Two Heads, The (1972)",Comedy|Horror|Sci-Fi,"./static/Pictures/Thing with Two Heads, The (1972).jpeg"
4419,All That Heaven Allows (1955),Drama|Romance,./static/Pictures/All That Heaven Allows (1955).jpeg
4420,"Barefoot Contessa, The (1954)",Drama,"./static/Pictures/Barefoot Contessa, The (1954).jpeg"
4422,Cries and Whispers (Viskningar och rop) (1972),Drama,./static/Pictures/Cries and Whispers (Viskningar och rop) (1972).jpeg
4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,"./static/Pictures/Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970).jpeg"
4426,Kiss Me Deadly (1955),Film-Noir,./static/Pictures/Kiss Me Deadly (1955).jpeg
4427,"Lion in Winter, The (1968)",Drama,"./static/Pictures/Lion in Winter, The (1968).jpeg"
4428,"Misfits, The (1961)",Comedy|Drama|Romance|Western,"./static/Pictures/Misfits, The (1961).jpeg"
4429,Moby Dick (1956),Drama,./static/Pictures/Moby Dick (1956).jpeg
4432,Sweet Smell of Success (1957),Drama|Film-Noir,./static/Pictures/Sweet Smell of Success (1957).jpeg
4433,Written on the Wind (1956),Drama,./static/Pictures/Written on the Wind (1956).jpeg
4434,"10th Victim, The (La decima vittima) (1965)",Action|Comedy|Sci-Fi|Thriller,"./static/Pictures/10th Victim, The (La decima vittima) (1965).jpeg"
4436,Obsession (1976),Mystery|Thriller,./static/Pictures/Obsession (1976).jpeg
4437,Suspiria (1977),Horror,./static/Pictures/Suspiria (1977).jpeg
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller,"./static/Pictures/Fist of Fury (Chinese Connection, The) (Jing wu men) (1972).jpeg"
4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama,./static/Pictures/Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981).jpeg
4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller,"./static/Pictures/Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971).jpeg"
4441,Game of Death (1978),Action,./static/Pictures/Game of Death (1978).jpeg
4442,"Last Dragon, The (1985)",Action|Comedy|Drama,"./static/Pictures/Last Dragon, The (1985).jpeg"
4443,Outland (1981),Action|Sci-Fi|Thriller,./static/Pictures/Outland (1981).jpeg
4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime,"./static/Pictures/Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972).jpeg"
4445,T-Rex: Back to the Cretaceous (1998),Adventure|Documentary|IMAX,./static/Pictures/T-Rex: Back to the Cretaceous (1998).jpeg
4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi,./static/Pictures/Final Fantasy: The Spirits Within (2001).jpeg
4447,Legally Blonde (2001),Comedy|Romance,./static/Pictures/Legally Blonde (2001).jpeg
4448,"Score, The (2001)",Action|Drama,"./static/Pictures/Score, The (2001).jpeg"
4449,Adanggaman (2000),Drama,./static/Pictures/Adanggaman (2000).jpeg
4450,Bully (2001),Crime|Drama|Thriller,./static/Pictures/Bully (2001).jpeg
4451,Jump Tomorrow (2001),Comedy|Drama|Romance,./static/Pictures/Jump Tomorrow (2001).jpeg
4452,Made (2001),Comedy,./static/Pictures/Made (2001).jpeg
4453,Michael Jordan to the Max (2000),Documentary|IMAX,./static/Pictures/Michael Jordan to the Max (2000).jpeg
4454,More (1998),Animation|Drama|Sci-Fi|IMAX,./static/Pictures/More (1998).jpeg
4458,Africa: The Serengeti (1994),Documentary|IMAX,./static/Pictures/Africa: The Serengeti (1994).jpeg
4459,Alaska: Spirit of the Wild (1997),Documentary|IMAX,./static/Pictures/Alaska: Spirit of the Wild (1997).jpeg
4462,18 Again! (1988),Comedy|Fantasy,./static/Pictures/18 Again! (1988).jpeg
4463,1969 (1988),Drama|War,./static/Pictures/1969 (1988).jpeg
4464,"Accidental Tourist, The (1988)",Comedy|Drama|Romance,"./static/Pictures/Accidental Tourist, The (1988).jpeg"
4465,"Accused, The (1988)",Drama,"./static/Pictures/Accused, The (1988).jpeg"
4466,Above the Law (1988),Action|Crime|Drama,./static/Pictures/Above the Law (1988).jpeg
4467,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy,"./static/Pictures/Adventures of Baron Munchausen, The (1988).jpeg"
4470,Ariel (1988),Drama,./static/Pictures/Ariel (1988).jpeg
4471,Arthur 2: On the Rocks (1988),Comedy|Romance,./static/Pictures/Arthur 2: On the Rocks (1988).jpeg
4473,Bat*21 (1988),Drama|War,./static/Pictures/Bat*21 (1988).jpeg
4474,Beaches (1988),Comedy|Drama|Musical,./static/Pictures/Beaches (1988).jpeg
4475,"Beast of War, The (Beast, The) (1988)",Drama|War,"./static/Pictures/Beast of War, The (Beast, The) (1988).jpeg"
4476,Big Business (1988),Comedy,./static/Pictures/Big Business (1988).jpeg
4477,Big Top Pee-Wee (1988),Adventure|Children|Comedy,./static/Pictures/Big Top Pee-Wee (1988).jpeg
4478,Biloxi Blues (1988),Comedy|Drama,./static/Pictures/Biloxi Blues (1988).jpeg
4480,"Blob, The (1988)",Horror|Sci-Fi,"./static/Pictures/Blob, The (1988).jpeg"
4482,"Bright Lights, Big City (1988)",Drama,"./static/Pictures/Bright Lights, Big City (1988).jpeg"
4483,Caddyshack II (1988),Comedy,./static/Pictures/Caddyshack II (1988).jpeg
4484,Camille Claudel (1988),Drama,./static/Pictures/Camille Claudel (1988).jpeg
4487,Cocktail (1988),Drama|Romance,./static/Pictures/Cocktail (1988).jpeg
4488,Colors (1988),Action|Crime|Drama,./static/Pictures/Colors (1988).jpeg
4489,Coming to America (1988),Comedy|Romance,./static/Pictures/Coming to America (1988).jpeg
4490,"Couch Trip, The (1988)",Comedy,"./static/Pictures/Couch Trip, The (1988).jpeg"
4492,Critters (1986),Comedy|Sci-Fi,./static/Pictures/Critters (1986).jpeg
4495,Crossing Delancey (1988),Comedy|Romance,./static/Pictures/Crossing Delancey (1988).jpeg
4496,D.O.A. (1988),Film-Noir|Mystery|Thriller,./static/Pictures/D.O.A. (1988).jpeg
4497,Dead Heat (1988),Action|Comedy|Horror|Sci-Fi,./static/Pictures/Dead Heat (1988).jpeg
4498,"Dead Pool, The (1988)",Action|Crime|Thriller,"./static/Pictures/Dead Pool, The (1988).jpeg"
4499,Dirty Rotten Scoundrels (1988),Comedy,./static/Pictures/Dirty Rotten Scoundrels (1988).jpeg
4500,Drowning by Numbers (1988),Comedy|Drama,./static/Pictures/Drowning by Numbers (1988).jpeg
4502,Ernest Saves Christmas (1988),Children|Comedy,./static/Pictures/Ernest Saves Christmas (1988).jpeg
4504,Feds (1988),Comedy,./static/Pictures/Feds (1988).jpeg
4505,For Keeps (1988),Drama|Romance,./static/Pictures/For Keeps (1988).jpeg
4506,Frantic (1988),Crime|Mystery|Thriller,./static/Pictures/Frantic (1988).jpeg
4508,Gorillas in the Mist (1988),Drama,./static/Pictures/Gorillas in the Mist (1988).jpeg
4509,"Great Outdoors, The (1988)",Comedy,"./static/Pictures/Great Outdoors, The (1988).jpeg"
4511,High Spirits (1988),Comedy,./static/Pictures/High Spirits (1988).jpeg
4516,Johnny Be Good (1988),Comedy,./static/Pictures/Johnny Be Good (1988).jpeg
4517,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller,./static/Pictures/Lady in White (a.k.a. The Mystery of the Lady in White) (1988).jpeg
4518,The Lair of the White Worm (1988),Comedy|Horror,./static/Pictures/The Lair of the White Worm (1988).jpeg
4519,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy,"./static/Pictures/Land Before Time, The (1988).jpeg"
4520,License to Drive (1988),Comedy,./static/Pictures/License to Drive (1988).jpeg
4521,Little Nikita (1988),Drama,./static/Pictures/Little Nikita (1988).jpeg
4522,Masquerade (1988),Mystery|Romance|Thriller,./static/Pictures/Masquerade (1988).jpeg
4523,Milagro Beanfield War (1988),Comedy|Drama|Fantasy,./static/Pictures/Milagro Beanfield War (1988).jpeg
4524,Moon Over Parador (1988),Comedy,./static/Pictures/Moon Over Parador (1988).jpeg
4526,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi,./static/Pictures/My Stepmother Is an Alien (1988).jpeg
4527,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance,"./static/Pictures/Night in the Life of Jimmy Reardon, A (1988).jpeg"
4529,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama,./static/Pictures/Bagdad Cafe (Out of Rosenheim) (1987).jpeg
4531,Red Heat (1988),Action,./static/Pictures/Red Heat (1988).jpeg
4533,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi,"./static/Pictures/Return of the Living Dead, The (1985).jpeg"
4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western,./static/Pictures/Return to Snowy River (a.k.a. The Man From Snowy River II) (1988).jpeg
4535,"Man from Snowy River, The (1982)",Drama|Romance|Western,"./static/Pictures/Man from Snowy River, The (1982).jpeg"
4537,Running on Empty (1988),Drama,./static/Pictures/Running on Empty (1988).jpeg
4541,"Serpent and the Rainbow, The (1988)",Horror,"./static/Pictures/Serpent and the Rainbow, The (1988).jpeg"
4544,Short Circuit 2 (1988),Comedy|Sci-Fi,./static/Pictures/Short Circuit 2 (1988).jpeg
4545,Short Circuit (1986),Comedy|Sci-Fi,./static/Pictures/Short Circuit (1986).jpeg
4546,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller,"./static/Pictures/Vanishing, The (Spoorloos) (1988).jpeg"
4552,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller,"./static/Pictures/Tetsuo, the Ironman (Tetsuo) (1988).jpeg"
4553,They Live (1988),Action|Sci-Fi|Thriller,./static/Pictures/They Live (1988).jpeg
4557,Tucker: The Man and His Dream (1988),Drama,./static/Pictures/Tucker: The Man and His Dream (1988).jpeg
4558,Twins (1988),Comedy,./static/Pictures/Twins (1988).jpeg
4562,Without a Clue (1988),Comedy|Mystery,./static/Pictures/Without a Clue (1988).jpeg
4563,Young Einstein (1988),Comedy,./static/Pictures/Young Einstein (1988).jpeg
4564,Always (1989),Drama|Fantasy|Romance,./static/Pictures/Always (1989).jpeg
4565,American Ninja (1985),Action|Adventure,./static/Pictures/American Ninja (1985).jpeg
4568,Best of the Best (1989),Action,./static/Pictures/Best of the Best (1989).jpeg
4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi,./static/Pictures/Bill & Ted's Excellent Adventure (1989).jpeg
4572,Black Rain (1989),Action|Crime|Drama,./static/Pictures/Black Rain (1989).jpeg
4573,Blaze (1989),Comedy|Drama,./static/Pictures/Blaze (1989).jpeg
4574,Blind Fury (1989),Action|Thriller,./static/Pictures/Blind Fury (1989).jpeg
4577,Casualties of War (1989),Drama|War,./static/Pictures/Casualties of War (1989).jpeg
4578,Chances Are (1989),Comedy|Romance,./static/Pictures/Chances Are (1989).jpeg
4580,Cyborg (1989),Action|Sci-Fi,./static/Pictures/Cyborg (1989).jpeg
4581,Dad (1989),Drama,./static/Pictures/Dad (1989).jpeg
4583,Disorganized Crime (1989),Action|Comedy,./static/Pictures/Disorganized Crime (1989).jpeg
4584,Dream a Little Dream (1989),Comedy|Drama|Romance,./static/Pictures/Dream a Little Dream (1989).jpeg
4585,"Dream Team, The (1989)",Comedy,"./static/Pictures/Dream Team, The (1989).jpeg"
4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi,./static/Pictures/Earth Girls Are Easy (1988).jpeg
4589,Eddie and the Cruisers (1983),Drama|Musical|Mystery,./static/Pictures/Eddie and the Cruisers (1983).jpeg
4591,Erik the Viking (1989),Adventure|Comedy|Fantasy,./static/Pictures/Erik the Viking (1989).jpeg
4593,Family Business (1989),Comedy,./static/Pictures/Family Business (1989).jpeg
4594,Farewell to the King (1989),Action|War,./static/Pictures/Farewell to the King (1989).jpeg
4595,Fat Man and Little Boy (1989),Drama,./static/Pictures/Fat Man and Little Boy (1989).jpeg
4597,Gleaming the Cube (1989),Action|Drama|Mystery,./static/Pictures/Gleaming the Cube (1989).jpeg
4599,Great Balls of Fire! (1989),Drama,./static/Pictures/Great Balls of Fire! (1989).jpeg
4600,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama,./static/Pictures/Gross Anatomy (a.k.a. A Cut Above) (1989).jpeg
4602,Harlem Nights (1989),Comedy|Crime|Romance,./static/Pictures/Harlem Nights (1989).jpeg
4603,Her Alibi (1989),Comedy|Romance,./static/Pictures/Her Alibi (1989).jpeg
4605,How to Get Ahead in Advertising (1989),Comedy|Fantasy,./static/Pictures/How to Get Ahead in Advertising (1989).jpeg
4608,"Innocent Man, An (1989)",Crime|Drama,"./static/Pictures/Innocent Man, An (1989).jpeg"
4610,"January Man, The (1989)",Comedy|Crime|Mystery|Thriller,"./static/Pictures/January Man, The (1989).jpeg"
4611,Johnny Handsome (1989),Crime|Drama,./static/Pictures/Johnny Handsome (1989).jpeg
4612,Jesus of Montreal (Jésus de Montréal) (1989),Drama,./static/Pictures/Jesus of Montreal (Jésus de Montréal) (1989).jpeg
4613,K-9 (1989),Action|Comedy|Crime,./static/Pictures/K-9 (1989).jpeg
4614,Kickboxer (1989),Action,./static/Pictures/Kickboxer (1989).jpeg
4615,Last Exit to Brooklyn (1989),Drama,./static/Pictures/Last Exit to Brooklyn (1989).jpeg
4616,Lean on Me (1989),Drama,./static/Pictures/Lean on Me (1989).jpeg
4617,Let It Ride (1989),Comedy,./static/Pictures/Let It Ride (1989).jpeg
4619,Little Monsters (1989),Comedy,./static/Pictures/Little Monsters (1989).jpeg
4621,Look Who's Talking (1989),Comedy|Romance,./static/Pictures/Look Who's Talking (1989).jpeg
4622,Loverboy (1989),Comedy,./static/Pictures/Loverboy (1989).jpeg
4623,Major League (1989),Comedy,./static/Pictures/Major League (1989).jpeg
4624,Meet the Feebles (1989),Animation|Comedy|Musical,./static/Pictures/Meet the Feebles (1989).jpeg
4625,Millennium (1989),Drama|Sci-Fi|Thriller,./static/Pictures/Millennium (1989).jpeg
4626,Miracle Mile (1989),Drama|Romance|Sci-Fi,./static/Pictures/Miracle Mile (1989).jpeg
4628,New York Stories (1989),Comedy|Drama,./static/Pictures/New York Stories (1989).jpeg
4629,Next of Kin (1989),Action|Crime|Thriller,./static/Pictures/Next of Kin (1989).jpeg
4630,No Holds Barred (1989),Action,./static/Pictures/No Holds Barred (1989).jpeg
4632,"Package, The (1989)",Action|Thriller,"./static/Pictures/Package, The (1989).jpeg"
4634,Penn & Teller Get Killed (1989),Adventure|Comedy,./static/Pictures/Penn & Teller Get Killed (1989).jpeg
4635,Pink Cadillac (1989),Action|Comedy|Drama,./static/Pictures/Pink Cadillac (1989).jpeg
4636,"Punisher, The (1989)",Action,"./static/Pictures/Punisher, The (1989).jpeg"
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,./static/Pictures/Jurassic Park III (2001).jpeg
